"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"
"429"	"b"	1.48497628032966	-0.495910743467658	"u"	"g"	"ff"	"ff"	-0.57773736110783	"f"	"f"	-0.493528602678215	"f"	"g"	0.0928513964074919	-0.19469587942027	"-"
"430"	"b"	0.169727715500808	-0.88862586798228	"y"	"p"	"cc"	"v"	-0.638995147344255	"f"	"f"	-0.493528602678215	"f"	"g"	-0.0233200975268492	-0.195271683820164	"-"
"431"	"b"	1.70938687573985	-0.353287859372834	"y"	"p"	"ff"	"ff"	-0.216167013078201	"f"	"f"	-0.493528602678215	"f"	"g"	-0.0233200975268492	-0.194503944620306	"-"
"432"	"b"	-0.729601963849776	-0.320143104618403	"y"	"p"	"c"	"v"	-0.615089669788577	"f"	"f"	-0.493528602678215	"f"	"g"	-0.13949159146119	0.00779533454232825	"-"
"433"	"b"	-0.821559689036656	-0.646568719624162	"u"	"g"	"k"	"v"	-0.638995147344255	"f"	"f"	-0.493528602678215	"t"	"g"	0.998989049095352	-0.195271683820164	"-"
"434"	"b"	-0.533031780652134	-0.755042462456846	"u"	"g"	"aa"	"v"	-0.514985482524176	"f"	"f"	-0.493528602678215	"f"	"g"	0.0928513964074919	-0.195271683820164	"-"
"435"	"b"	2.27884985281456	-0.411542276820015	"u"	"g"	"c"	"v"	0.0572518864648665	"f"	"f"	-0.493528602678215	"t"	"g"	0.789880360013538	-0.195271683820164	"-"
"436"	"b"	-1.06031231498057	-0.955919763998852	"y"	"p"	"ff"	"ff"	-0.664394717247163	"f"	"t"	0.329019068452143	"f"	"g"	-0.807477681583651	-0.195079749020199	"-"
"437"	"b"	-1.01138068139489	-0.838406542596778	"u"	"g"	"ff"	"ff"	-0.664394717247163	"f"	"t"	0.123382150669554	"f"	"g"	0.96413760091505	-0.0476738226474262	"-"
"438"	"a"	1.83593420397867	-0.922775009244421	"u"	"g"	"ff"	"ff"	-0.664394717247163	"f"	"f"	-0.493528602678215	"t"	"s"	-0.708731911739461	-0.190089444221121	"-"
"439"	"a"	-0.371051200506438	-0.704823137071344	"u"	"g"	"ff"	"ff"	-0.664394717247163	"f"	"t"	-0.287891684895625	"f"	"g"	-0.53447467083795	-0.137691243830799	"-"
"440"	"b"	-0.476507307372125	-0.780152125149596	"u"	"g"	"k"	"v"	-0.552337791204923	"f"	"t"	-0.0822547671130358	"t"	"g"	-0.0581715457071515	-0.19469587942027	"-"
"441"	"b"	-0.716103582170968	-0.955919763998852	"u"	"g"	"k"	"v"	-0.365576247801188	"f"	"t"	1.76847749293027	"f"	"s"	-1.06886354293592	-0.195271683820164	"-"
"442"	"b"	0.675917028456109	0.0484667437111785	"u"	"g"	"ff"	"ff"	-0.664394717247163	"f"	"t"	-0.0822547671130358	"f"	"g"	-0.970117773091729	-0.195079749020199	"-"
"443"	"b"	-0.083366940976842	-0.411542276820015	"y"	"p"	"m"	"v"	-0.627042408566416	"f"	"f"	-0.493528602678215	"t"	"s"	-0.604177567198555	-0.195271683820164	"-"
"444"	"b"	-1.20795086459253	-0.353287859372834	"u"	"g"	"k"	"v"	-0.652441978469324	"f"	"f"	-0.493528602678215	"t"	"g"	-0.13949159146119	-0.187594291821582	"-"
"445"	"a"	-1.17251761268566	-0.955919763998852	"y"	"p"	"j"	"ff"	-0.664394717247163	"f"	"f"	-0.493528602678215	"f"	"g"	-0.569326119018252	-0.195271683820164	"-"
"446"	"a"	-2.39779426159857e-15	1.30394987834872	"u"	"g"	"ff"	"ff"	-0.664394717247163	"f"	"f"	-0.493528602678215	"f"	"g"	-2.64143395575823e-15	0.802789275995487	"-"
"447"	"b"	-1.27122452871195	-0.930810101306101	"u"	"g"	"c"	"v"	-0.615089669788577	"f"	"f"	-0.493528602678215	"f"	"g"	-0.302131682969268	-0.195271683820164	"-"
"448"	"a"	-0.35755281882763	-0.621459056931412	"u"	"g"	"ff"	"ff"	-0.664394717247163	"f"	"f"	-0.493528602678215	"f"	"g"	0.906051853947879	-0.195079749020199	"-"
"449"	"b"	-0.0268424676968333	-0.729932799764095	"u"	"g"	"ff"	"ff"	-0.664394717247163	"f"	"t"	-0.287891684895625	"f"	"g"	-0.511240372051082	-0.191624922620837	"-"
"450"	"b"	-0.975947429488022	0.450221346795191	"u"	"g"	"c"	"v"	-0.514985482524176	"f"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	-0.195271683820164	"-"
"451"	"b"	-2.39779426159857e-15	-0.353287859372834	"y"	"p"	"i"	"bb"	1.42733456887466	"f"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	-0.195079749020199	"-"
"452"	"b"	0.669167837616705	-0.629494148993092	"u"	"g"	"c"	"v"	-0.216167013078201	"f"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	-0.134620287031367	"-"
"453"	"b"	0.416073181139055	-0.102191232445326	"u"	"g"	"q"	"v"	0.381469925813749	"f"	"f"	-0.493528602678215	"f"	"g"	1.56822936937362	-0.185674943821936	"-"
"454"	"?"	-0.153389795935658	-0.822336358473418	"u"	"g"	"w"	"v"	-0.58969009988567	"f"	"f"	-0.493528602678215	"t"	"g"	0.673708866079197	-0.195271683820164	"-"
"455"	"b"	1.75916215818045	-0.654603811685843	"u"	"g"	"d"	"v"	0.456174543175243	"f"	"f"	-0.493528602678215	"t"	"g"	-1.06886354293592	-0.128094503832572	"-"
"456"	"b"	0.388232768926513	2.68498132645001	"u"	"g"	"w"	"v"	-0.638995147344255	"f"	"f"	-0.493528602678215	"f"	"g"	0.789880360013538	0.486480725653912	"-"
"457"	"b"	0.254092600993358	-0.955919763998852	"?"	"?"	"?"	"?"	-0.664394717247163	"f"	"f"	-0.493528602678215	"f"	"p"	-2.64143395575823e-15	-0.195271683820164	"-"
"458"	"b"	-0.160138986775062	-0.805261787842347	"y"	"p"	"c"	"v"	-0.652441978469324	"f"	"f"	-0.493528602678215	"f"	"g"	0.325194384276174	-0.195271683820164	"-"
"459"	"b"	0.388232768926513	0.148905394482182	"u"	"g"	"i"	"bb"	0.829697629982712	"f"	"f"	-0.493528602678215	"f"	"g"	0.150937143374662	-0.0634124762445191	"-"
"460"	"b"	-0.497598528745263	-0.89766534655167	"y"	"p"	"c"	"v"	-0.216167013078201	"f"	"f"	-0.493528602678215	"t"	"g"	-0.13949159146119	-0.195271683820164	"-"
"461"	"a"	-0.596305444771547	-0.470801080774907	"y"	"p"	"c"	"v"	-0.664394717247163	"f"	"f"	-0.493528602678215	"f"	"g"	-0.371834579329872	-0.195271683820164	"-"
"462"	"b"	-0.631738696678418	-0.780152125149596	"u"	"g"	"m"	"v"	-0.638995147344255	"f"	"t"	0.329019068452143	"f"	"g"	0.406514430030213	0.179001176110705	"-"
"463"	"b"	-0.813966849342326	-0.855481113227849	"u"	"g"	"c"	"v"	-0.627042408566416	"f"	"f"	-0.493528602678215	"f"	"g"	1.02222334788222	-0.195271683820164	"-"
"464"	"a"	0.422822371978459	-0.89766534655167	"u"	"g"	"ff"	"ff"	-0.664394717247163	"f"	"t"	1.56284057514768	"f"	"g"	0.0928513964074919	-0.191816857420802	"-"
"465"	"a"	-0.722852773010372	-0.587309915669271	"u"	"g"	"j"	"j"	-0.664394717247163	"f"	"t"	-0.287891684895625	"f"	"g"	0.0928513964074919	-0.185099139422043	"-"
"466"	"a"	-0.336461597454492	-0.353287859372834	"u"	"g"	"m"	"v"	0.169308812507107	"f"	"t"	-0.287891684895625	"t"	"g"	0.557537372144856	-0.193352335820518	"-"
"467"	"b"	-0.0411844982305669	-0.336213288741763	"u"	"g"	"c"	"v"	0.0826514563677744	"f"	"t"	-0.0822547671130358	"t"	"g"	-0.13949159146119	-0.187402357021617	"-"
"468"	"a"	-0.0968653226556497	-0.679713474378593	"u"	"g"	"w"	"h"	-0.652441978469324	"f"	"t"	0.123382150669554	"f"	"g"	-1.06886354293592	-0.188937835421334	"-"
"469"	"b"	-0.800468467663518	-0.486871264898268	"u"	"g"	"k"	"v"	-0.440280865162682	"f"	"f"	-0.493528602678215	"f"	"g"	-0.0233200975268492	-0.195271683820164	"-"
"470"	"b"	-1.28556655924568	-0.135335987199757	"u"	"g"	"i"	"h"	-0.540385052427084	"f"	"f"	-0.493528602678215	"t"	"g"	-0.371834579329872	-0.195271683820164	"-"
"471"	"a"	-0.813966849342326	1.38731395848865	"u"	"g"	"k"	"h"	-0.638995147344255	"f"	"f"	-0.493528602678215	"f"	"g"	0.789880360013538	-0.194312009820341	"-"
"472"	"b"	-0.884833353156068	-0.127300895138077	"y"	"p"	"i"	"h"	-0.652441978469324	"f"	"f"	-0.493528602678215	"f"	"g"	-0.255663085395531	-0.176078203823709	"-"
"473"	"b"	-1.1936088340588	0.349782696024188	"u"	"g"	"i"	"v"	-0.627042408566416	"f"	"f"	-0.493528602678215	"f"	"g"	-0.720349061132896	-0.176078203823709	"-"
"474"	"b"	-1.04597028444684	-0.152410557830828	"y"	"p"	"i"	"v"	-0.365576247801188	"f"	"f"	-0.493528602678215	"t"	"g"	1.02222334788222	-0.00333688385561554	"-"
"475"	"b"	-0.919422956208013	-0.872555683858919	"u"	"g"	"c"	"v"	-0.627042408566416	"f"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	-0.186826552621724	"-"
"476"	"b"	-0.406484452413309	-0.55416516091484	"u"	"g"	"d"	"v"	-0.440280865162682	"f"	"f"	-0.493528602678215	"t"	"g"	-0.604177567198555	-0.195271683820164	"-"
"477"	"b"	-0.673921139424693	-0.788187217211277	"u"	"g"	"i"	"h"	-0.638995147344255	"f"	"f"	-0.493528602678215	"t"	"g"	0.209022890341833	-0.194312009820341	"-"
"478"	"b"	0.641327425404164	-0.453726510143837	"y"	"p"	"i"	"h"	2.32378997721259	"f"	"f"	-0.493528602678215	"t"	"s"	0.0928513964074919	-0.195271683820164	"-"
"479"	"b"	-0.743943994383509	1.35416920373422	"u"	"g"	"i"	"v"	-0.540385052427084	"f"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	-0.195271683820164	"-"
"480"	"?"	-0.427575673786446	-0.411542276820015	"y"	"p"	"?"	"?"	-0.638995147344255	"f"	"f"	-0.493528602678215	"f"	"s"	-0.604177567198555	-0.195271683820164	"-"
"481"	"a"	-1.23579127680508	-0.855481113227849	"u"	"g"	"i"	"v"	-0.615089669788577	"f"	"t"	0.740292904017322	"t"	"g"	0.325194384276174	-0.188553965821405	"-"
"482"	"b"	-0.680670330264097	-0.320143104618403	"y"	"p"	"k"	"v"	-0.540385052427084	"f"	"t"	-0.287891684895625	"t"	"g"	0.557537372144856	-0.179916899823	"-"
"483"	"a"	-1.20120167375313	0.952414600650206	"u"	"g"	"aa"	"v"	-0.141462395716707	"f"	"t"	1.56284057514768	"t"	"g"	-1.06886354293592	-0.193352335820518	"-"
"484"	"b"	-0.659579108890959	-0.872555683858919	"y"	"p"	"c"	"v"	-0.652441978469324	"f"	"t"	-0.0822547671130358	"f"	"g"	-0.325365981756136	-0.194120075020376	"-"
"485"	"b"	0.261685440687688	-0.738972278333485	"u"	"g"	"m"	"v"	-0.316271200342602	"f"	"f"	-0.493528602678215	"f"	"s"	-0.906223451427841	-0.195271683820164	"-"
"486"	"b"	3.6497792420685	2.86074896529926	"y"	"p"	"ff"	"ff"	-0.652441978469324	"f"	"t"	-0.0822547671130358	"f"	"g"	-1.06886354293592	-0.127902569032607	"-"
"487"	"b"	-0.286686315013887	-0.930810101306101	"y"	"p"	"k"	"v"	-0.638995147344255	"f"	"f"	-0.493528602678215	"f"	"g"	0.185788591554965	0.207791396105388	"-"
"488"	"b"	-0.596305444771547	1.7227790520638	"y"	"p"	"aa"	"v"	-0.652441978469324	"f"	"f"	-0.493528602678215	"t"	"g"	-0.371834579329872	-0.104102653837003	"-"
"489"	"b"	-1.07465434551431	-0.24481411654015	"y"	"p"	"ff"	"ff"	-0.664394717247163	"f"	"f"	-0.493528602678215	"t"	"g"	-0.0233200975268492	-0.195079749020199	"-"
"490"	"?"	1.16101512003827	-0.755042462456846	"u"	"g"	"q"	"v"	-0.627042408566416	"f"	"f"	-0.493528602678215	"t"	"g"	0.458791602300666	-0.195271683820164	"-"
"491"	"a"	1.32299570018397	-0.805261787842347	"u"	"g"	"q"	"h"	0.157356073729268	"t"	"t"	-0.287891684895625	"f"	"g"	0.86539183107086	-0.0240658422517868	"+"
"492"	"b"	-0.624145856984088	-0.780152125149596	"u"	"g"	"q"	"v"	0.717640703940471	"t"	"t"	-0.0822547671130358	"t"	"g"	1.95159529935695	0.188597916108933	"+"
"493"	"b"	0.648076616243568	0.952414600650206	"u"	"g"	"m"	"v"	1.27792533415167	"t"	"t"	2.38538824627804	"f"	"g"	0.325194384276174	0.68897193961651	"+"
"494"	"a"	-0.933764986741747	1.42146309975079	"u"	"g"	"c"	"h"	1.12851609942869	"t"	"f"	-0.493528602678215	"f"	"g"	0.906051853947879	-0.195271683820164	"+"
"495"	"a"	-1.07465434551431	-0.069046477690895	"y"	"p"	"c"	"h"	0.232060691090762	"t"	"f"	-0.493528602678215	"f"	"g"	0.325194384276174	-0.195271683820164	"+"
"496"	"b"	-1.04597028444684	0.952414600650206	"u"	"g"	"w"	"v"	-0.216167013078201	"t"	"f"	-0.493528602678215	"f"	"g"	-0.371834579329872	0.22813648490163	"+"
"497"	"a"	-0.554123002025272	-0.780152125149596	"u"	"g"	"x"	"h"	-0.353623509023349	"t"	"f"	-0.493528602678215	"t"	"g"	-0.13949159146119	0.929466243972089	"+"
"498"	"b"	-0.961605398954288	0.902195275264704	"u"	"g"	"c"	"v"	-0.166861965619615	"t"	"t"	0.123382150669554	"t"	"g"	-0.836520555067237	-0.189897509421156	"+"
"499"	"b"	-0.490849337905859	-0.855481113227849	"u"	"g"	"c"	"v"	-0.22811975185604	"t"	"t"	0.534655986234733	"t"	"g"	0.743411762439802	-0.195271683820164	"+"
"500"	"b"	-0.940514177581151	0.450221346795191	"u"	"g"	"c"	"v"	-0.178814704397454	"t"	"t"	0.123382150669554	"f"	"g"	0.0928513964074919	0.0717096229305228	"+"
"501"	"b"	-2.39779426159857e-15	-0.152410557830828	"u"	"g"	"x"	"v"	0.829697629982712	"t"	"t"	0.123382150669554	"t"	"g"	0.615623119112027	0.242147725299042	"+"
"502"	"b"	0.62698539487043	0.0484667437111785	"u"	"g"	"cc"	"v"	0.381469925813749	"t"	"t"	1.56284057514768	"t"	"g"	-1.06886354293592	-0.195271683820164	"+"
"503"	"a"	2.74285672302359	-0.922775009244421	"u"	"g"	"ff"	"ff"	-0.664394717247163	"t"	"t"	-0.287891684895625	"f"	"g"	0.278725786702438	-0.176078203823709	"+"
"504"	"b"	-0.279937124174484	0.0735764064039293	"u"	"g"	"x"	"v"	0.754993012621218	"t"	"t"	-0.0822547671130358	"f"	"g"	1.37073782968524	-0.193928140220412	"+"
"505"	"a"	-0.237754681428209	-0.202629883216329	"u"	"g"	"c"	"v"	-0.34017667789828	"t"	"t"	-0.287891684895625	"t"	"g"	1.08611766954611	-0.195271683820164	"+"
"506"	"b"	-0.0200932768574294	2.96118761607027	"u"	"g"	"c"	"v"	1.42733456887466	"t"	"t"	2.79666208184322	"f"	"g"	-1.06886354293592	0.764402316002577	"+"
"507"	"a"	-1.06706150581998	0.851975949879203	"u"	"g"	"aa"	"v"	-0.440280865162682	"t"	"t"	-0.0822547671130358	"f"	"g"	-0.557708969624818	-0.0818382170411158	"+"
"508"	"a"	-0.575214223398409	-0.353287859372834	"u"	"g"	"q"	"h"	-0.116062825813799	"t"	"t"	3.41357283519099	"f"	"g"	-1.06886354293592	-0.0993042838378897	"+"
"509"	"a"	-0.0757741012825122	1.45460785450522	"u"	"g"	"c"	"v"	-0.0667577783552132	"t"	"t"	-0.287891684895625	"f"	"g"	0.209022890341833	-0.191624922620837	"+"
"510"	"b"	-0.891582543995472	0.00628251038735725	"y"	"p"	"w"	"v"	0.00794683900628061	"t"	"t"	-0.287891684895625	"t"	"g"	-0.604177567198555	-0.137691243830799	"+"
"511"	"b"	-1.50322796381646	-0.152410557830828	"y"	"p"	"w"	"v"	-0.141462395716707	"t"	"t"	-0.0822547671130358	"t"	"g"	-0.371834579329872	-0.00333688385561554	"+"
"512"	"a"	1.21753959331828	-0.152410557830828	"u"	"g"	"j"	"j"	-0.664394717247163	"t"	"f"	-0.493528602678215	"f"	"g"	-0.488006073264213	-0.0110142758541975	"+"
"513"	"a"	1.07665023454572	-0.955919763998852	"u"	"g"	"c"	"v"	0.0826514563677744	"t"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	-0.195271683820164	"+"
"514"	"b"	-0.954856208114885	1.04481815935953	"u"	"g"	"e"	"dd"	-0.664394717247163	"t"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	-0.195271683820164	"+"
"515"	"b"	-0.750693185222913	-0.445691418082156	"y"	"p"	"c"	"h"	0.108051026270682	"t"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	-0.195271683820164	"+"
"516"	"b"	-2.39779426159857e-15	1.15329190219221	"u"	"g"	"x"	"v"	1.27792533415167	"t"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	-0.195271683820164	"+"
"517"	"a"	2.47626368486713	0.0484667437111785	"u"	"g"	"aa"	"v"	0.530879160536737	"t"	"t"	0.329019068452143	"f"	"g"	-1.06886354293592	-0.176270138623673	"+"
"518"	"b"	-1.30665778061882	-0.805261787842347	"u"	"g"	"c"	"v"	-0.141462395716707	"t"	"t"	0.534655986234733	"t"	"g"	0.975754750308484	-0.0628366718446255	"+"
"519"	"a"	-0.286686315013887	-0.880590775920599	"u"	"g"	"q"	"v"	-0.489585912621268	"t"	"t"	0.329019068452143	"f"	"g"	-0.604177567198555	-0.195271683820164	"+"
"520"	"b"	0.641327425404164	-0.612419578362021	"u"	"g"	"x"	"v"	-0.627042408566416	"t"	"t"	0.534655986234733	"t"	"g"	1.71925231148827	-0.195271683820164	"+"
"521"	"?"	-0.940514177581151	0.550659997566194	"u"	"g"	"k"	"v"	-0.216167013078201	"t"	"t"	-0.287891684895625	"f"	"g"	-0.13949159146119	-0.150358940628459	"+"
"522"	"a"	-0.132298574562521	0.10672116115836	"u"	"g"	"e"	"dd"	0.00794683900628061	"t"	"t"	0.534655986234733	"t"	"g"	-0.49381464796093	-0.0993042838378897	"+"
"523"	"b"	-0.737194803544105	-0.353287859372834	"u"	"g"	"m"	"v"	-0.278918891661855	"t"	"t"	-0.287891684895625	"f"	"g"	0.441365878210515	-0.0417238438485252	"+"
"524"	"a"	-0.765035215756647	0.7515372991082	"u"	"g"	"q"	"v"	-0.141462395716707	"t"	"t"	1.56284057514768	"f"	"g"	-0.604177567198555	-0.00525623185526103	"-"
"525"	"a"	-0.252096711961942	-0.621459056931412	"u"	"g"	"q"	"v"	0.0572518864648665	"t"	"f"	-0.493528602678215	"t"	"g"	1.48690932361958	-0.195271683820164	"-"
"526"	"b"	1.14751673835946	-0.654603811685843	"u"	"g"	"c"	"v"	0.0826514563677744	"t"	"f"	-0.493528602678215	"t"	"g"	-0.255663085395531	-0.195271683820164	"-"
"527"	"b"	0.844646799441209	-0.604384486300341	"u"	"g"	"k"	"v"	-0.601642838663509	"t"	"f"	-0.493528602678215	"f"	"g"	-0.13949159146119	-0.195271683820164	"-"
"528"	"a"	2.15230252457574	-0.88862586798228	"u"	"g"	"i"	"bb"	-0.365576247801188	"t"	"f"	-0.493528602678215	"t"	"g"	0.394897280636779	0.226409071701949	"-"
"529"	"a"	2.04009722687064	0.466291530918551	"u"	"g"	"k"	"h"	1.35262995151317	"t"	"t"	0.123382150669554	"t"	"g"	-0.488006073264213	-0.185674943821936	"-"
"530"	"b"	0.985536158213768	4.10819700787512	"u"	"g"	"q"	"h"	-0.601642838663509	"t"	"t"	-0.287891684895625	"f"	"g"	3.34565322656904	-0.177997551823354	"-"
"531"	"a"	-0.52628258981273	-0.537090590283769	"u"	"g"	"c"	"h"	0.157356073729268	"t"	"f"	-0.493528602678215	"t"	"g"	1.02222334788222	-0.195079749020199	"-"
"532"	"a"	-0.589556253932143	-0.821331971965708	"u"	"g"	"aa"	"h"	-0.141462395716707	"t"	"f"	-0.493528602678215	"f"	"g"	1.2545663357509	-0.195271683820164	"-"
"533"	"b"	0.978786967374364	-0.503945835529338	"u"	"g"	"i"	"bb"	-0.440280865162682	"t"	"f"	-0.493528602678215	"f"	"g"	2.18393828722563	-0.195271683820164	"-"
"534"	"b"	0.788965975016127	-0.788187217211277	"u"	"g"	"ff"	"ff"	-0.664394717247163	"t"	"f"	-0.493528602678215	"f"	"g"	-0.313748832362702	-0.195079749020199	"-"
"535"	"b"	0.0220891658888457	-0.453726510143837	"u"	"g"	"aa"	"v"	1.57674380359765	"t"	"f"	-0.493528602678215	"t"	"g"	1.9690210234471	-0.195271683820164	"-"
"536"	"a"	0.198411776568276	-0.637529241054772	"y"	"p"	"ff"	"ff"	-0.664394717247163	"t"	"f"	-0.493528602678215	"f"	"g"	0.789880360013538	-0.195271683820164	"-"
"537"	"a"	-0.560872192864675	-0.704823137071344	"u"	"g"	"ff"	"ff"	-0.664394717247163	"t"	"f"	-0.493528602678215	"f"	"g"	-0.604177567198555	-0.195271683820164	"-"
"538"	"b"	0.310617074273367	-0.320143104618403	"u"	"g"	"x"	"h"	0.456174543175243	"t"	"f"	-0.493528602678215	"t"	"g"	2.88096725083168	-0.195271683820164	"-"
"539"	"b"	0.226252188780817	-0.604384486300341	"u"	"g"	"w"	"bb"	-0.58969009988567	"t"	"f"	-0.493528602678215	"t"	"g"	-0.122065867371039	-0.195271683820164	"-"
"540"	"b"	4.10703692143812	0.148905394482182	"u"	"g"	"?"	"?"	-0.503032743746337	"t"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	-0.130013851832217	"-"
"541"	"b"	-1.0248790630737	-0.654603811685843	"y"	"p"	"cc"	"v"	-0.0667577783552132	"t"	"f"	-0.493528602678215	"t"	"g"	-0.488006073264213	-0.191432987820873	"-"
"542"	"b"	0.943353715467493	-0.353287859372834	"u"	"g"	"i"	"bb"	-0.365576247801188	"t"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	-0.156884723827254	"-"
"543"	"b"	-1.00378784170056	1.05285325142121	"y"	"p"	"k"	"h"	-0.414881295259774	"t"	"f"	-0.493528602678215	"t"	"g"	-0.255663085395531	-0.195271683820164	"-"
"544"	"b"	0.401731150605321	-0.194594791154649	"u"	"g"	"w"	"v"	-0.316271200342602	"t"	"f"	-0.493528602678215	"t"	"g"	0.0928513964074919	-0.195271683820164	"-"
"545"	"b"	-0.125549383723117	-0.747007370395165	"y"	"p"	"i"	"bb"	-0.514985482524176	"t"	"t"	1.56284057514768	"t"	"g"	-0.302131682969268	-0.189897509421156	"-"
"546"	"b"	1.06990104370632	1.25373055296321	"y"	"p"	"d"	"v"	-0.216167013078201	"t"	"f"	-0.493528602678215	"f"	"s"	-1.06886354293592	-0.195271683820164	"-"
"547"	"b"	-0.673921139424693	-0.863516205289529	"y"	"p"	"w"	"v"	0.120003765048521	"t"	"t"	0.740292904017322	"t"	"g"	0.139319993981228	-0.128670308232466	"-"
"548"	"b"	-0.645237078357226	-0.654603811685843	"u"	"g"	"d"	"h"	-0.10411008703596	"t"	"t"	0.740292904017322	"f"	"g"	0.0928513964074919	-0.132509004231756	"+"
"549"	"b"	0.135138112448863	-0.755042462456846	"u"	"g"	"x"	"v"	-0.440280865162682	"t"	"t"	0.945929821799912	"t"	"g"	0.906051853947879	0.586094886835512	"+"
"550"	"b"	1.41410977651592	1.45460785450522	"u"	"g"	"m"	"v"	4.11670079388844	"t"	"f"	-0.493528602678215	"f"	"s"	-0.429920326297043	-0.195271683820164	"+"
"551"	"b"	3.8117598222142	3.52163528737246	"u"	"g"	"e"	"z"	3.14554076818902	"t"	"t"	-0.287891684895625	"t"	"g"	-1.06886354293592	-0.174350790624028	"+"
"552"	"b"	1.66720443299357	1.05285325142121	"u"	"g"	"i"	"bb"	-0.664394717247163	"t"	"t"	1.76847749293027	"f"	"g"	-1.06886354293592	0.044454881335557	"+"
"553"	"b"	0.268434631527092	2.05723975913124	"u"	"g"	"r"	"n"	0.941754556024953	"t"	"t"	1.35720365736509	"t"	"g"	-1.06886354293592	-0.169552420624914	"+"
"554"	"b"	0.591552142963559	-0.285993963356262	"u"	"g"	"w"	"v"	0.530879160536737	"t"	"t"	2.38538824627804	"f"	"g"	1.15582056590671	0.062688687332189	"+"
"555"	"a"	-0.771784406596051	1.30394987834872	"y"	"p"	"x"	"h"	-0.440280865162682	"t"	"t"	0.329019068452143	"f"	"g"	-1.06886354293592	-0.133660613031544	"+"
"556"	"b"	0.873330860508677	-0.871551297351209	"u"	"g"	"c"	"h"	-0.601642838663509	"t"	"t"	0.740292904017322	"f"	"g"	0.209022890341833	-0.0133174934537721	"+"
"557"	"b"	-0.167731826469392	-0.0519719070598245	"u"	"g"	"w"	"v"	1.57674380359765	"t"	"t"	-0.0822547671130358	"t"	"g"	0.847966106980709	-0.195271683820164	"+"
"558"	"a"	0.050773226956313	-0.662638903747523	"u"	"g"	"w"	"v"	-0.34017667789828	"t"	"t"	2.79666208184322	"f"	"g"	-0.371834579329872	0.203760765306132	"+"
"559"	"b"	1.6747972726879	-0.947884671937172	"u"	"g"	"x"	"h"	-0.652441978469324	"t"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	0.380532716073481	"+"
"560"	"a"	-0.737194803544105	-0.495910743467658	"u"	"g"	"q"	"h"	0.0198995777841196	"t"	"t"	0.945929821799912	"t"	"g"	-0.255663085395531	0.262300879295319	"+"
"561"	"a"	-0.554123002025272	1.52089736401408	"u"	"g"	"cc"	"h"	0.381469925813749	"t"	"t"	0.740292904017322	"f"	"g"	1.2545663357509	-0.107365545436401	"+"
"562"	"b"	-0.406484452413309	-0.729932799764095	"u"	"g"	"x"	"h"	-0.290871630439694	"t"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	0.821598886392013	"+"
"563"	"b"	-0.69501236079783	-0.654603811685843	"u"	"g"	"c"	"h"	-0.241566582981109	"t"	"f"	-0.493528602678215	"f"	"g"	1.38235497907868	-0.156884723827254	"+"
"564"	"b"	-0.60305463561095	1.52190175052179	"u"	"g"	"q"	"h"	-0.190767443175293	"t"	"f"	-0.493528602678215	"t"	"g"	-0.371834579329872	-0.195271683820164	"+"
"565"	"b"	0.894422081881814	0.0565018357728588	"u"	"g"	"q"	"h"	3.14554076818902	"t"	"f"	-0.493528602678215	"t"	"g"	-0.53447467083795	-0.195271683820164	"+"
"566"	"a"	-0.905924574529206	-0.353287859372834	"u"	"g"	"aa"	"v"	-0.652441978469324	"t"	"f"	-0.493528602678215	"f"	"g"	-0.488006073264213	-0.195271683820164	"+"
"567"	"b"	-0.716103582170968	1.35416920373422	"u"	"g"	"w"	"h"	-0.0294054696744663	"t"	"t"	1.76847749293027	"t"	"g"	0.615623119112027	-0.140762200630232	"+"
"568"	"a"	-0.539780971491538	-0.378397522065584	"u"	"g"	"x"	"h"	-0.402928556481935	"t"	"f"	-0.493528602678215	"f"	"g"	1.02222334788222	-0.195271683820164	"+"
"569"	"b"	0.971194127680034	-0.880590775920599	"y"	"p"	"c"	"v"	-0.552337791204923	"t"	"t"	1.1515667395825	"t"	"g"	0.673708866079197	-0.164178246225907	"+"
"570"	"a"	0.352799517019642	-0.772117033087916	"u"	"g"	"aa"	"v"	-0.440280865162682	"t"	"t"	0.329019068452143	"f"	"g"	-1.06886354293592	0.108561104523716	"+"
"571"	"b"	2.35646554746771	-0.403507184758335	"u"	"g"	"w"	"v"	-0.141462395716707	"t"	"t"	0.534655986234733	"t"	"g"	-0.720349061132896	-0.18413946542222	"+"
