"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"
"517"	"a"	0.709323308270677	0.178571428571429	"u"	"g"	"aa"	"v"	0.140350877192982	"t"	"t"	0.0597014925373134	"f"	"g"	0	0.00099	"+"
"518"	"b"	0.0350375939849624	0.0267857142857143	"u"	"g"	"c"	"v"	0.0614035087719298	"t"	"t"	0.0746268656716418	"t"	"g"	0.176	0.0069	"+"
"519"	"a"	0.216842105263158	0.0133928571428571	"u"	"g"	"q"	"v"	0.0205263157894737	"t"	"t"	0.0597014925373134	"f"	"g"	0.04	0	"+"
"520"	"b"	0.382255639097744	0.0610714285714286	"u"	"g"	"x"	"v"	0.0043859649122807	"t"	"t"	0.0746268656716418	"t"	"g"	0.24	0	"+"
"521"	"?"	0.100300751879699	0.267857142857143	"u"	"g"	"k"	"v"	0.0526315789473684	"t"	"t"	0.0149253731343284	"f"	"g"	0.08	0.00234	"+"
"522"	"a"	0.244360902255639	0.188928571428571	"u"	"g"	"e"	"dd"	0.0789473684210526	"t"	"t"	0.0746268656716418	"t"	"g"	0.0495	0.005	"+"
"523"	"b"	0.136541353383459	0.107142857142857	"u"	"g"	"m"	"v"	0.0452631578947368	"t"	"t"	0.0149253731343284	"f"	"g"	0.13	0.008	"+"
"524"	"a"	0.131578947368421	0.303571428571429	"u"	"g"	"q"	"v"	0.0614035087719298	"t"	"t"	0.149253731343284	"f"	"g"	0.04	0.0099	"-"
"525"	"a"	0.223007518796992	0.0594642857142857	"u"	"g"	"q"	"v"	0.0847368421052632	"t"	"f"	0	"t"	"g"	0.22	0	"-"
"526"	"b"	0.472481203007519	0.0535714285714286	"u"	"g"	"c"	"v"	0.087719298245614	"t"	"f"	0	"t"	"g"	0.07	0	"-"
"527"	"b"	0.418496240601504	0.0625	"u"	"g"	"k"	"v"	0.00736842105263158	"t"	"f"	0	"f"	"g"	0.08	0	"-"
"528"	"a"	0.651578947368421	0.0119642857142857	"u"	"g"	"i"	"bb"	0.0350877192982456	"t"	"f"	0	"t"	"g"	0.126	0.02197	"-"
"529"	"a"	0.631578947368421	0.252857142857143	"u"	"g"	"k"	"h"	0.236842105263158	"t"	"t"	0.0447761194029851	"t"	"g"	0.05	5e-04	"-"
"530"	"b"	0.443609022556391	0.900357142857143	"u"	"g"	"q"	"h"	0.00736842105263158	"t"	"t"	0.0149253731343284	"f"	"g"	0.38	9e-04	"-"
"531"	"a"	0.174135338345865	0.0744642857142857	"u"	"g"	"c"	"h"	0.0964912280701754	"t"	"f"	0	"t"	"g"	0.18	1e-05	"-"
"532"	"a"	0.162857142857143	0.0239285714285714	"u"	"g"	"aa"	"h"	0.0614035087719298	"t"	"f"	0	"f"	"g"	0.2	0	"-"
"533"	"b"	0.442406015037594	0.0803571428571429	"u"	"g"	"i"	"bb"	0.0263157894736842	"t"	"f"	0	"f"	"g"	0.28	0	"-"
"534"	"b"	0.408571428571429	0.0298214285714286	"u"	"g"	"ff"	"ff"	0	"t"	"f"	0	"f"	"g"	0.065	1e-05	"-"
"535"	"b"	0.27187969924812	0.0892857142857143	"u"	"g"	"aa"	"v"	0.263157894736842	"t"	"f"	0	"t"	"g"	0.2615	0	"-"
"536"	"a"	0.303308270676692	0.0566071428571429	"y"	"p"	"ff"	"ff"	0	"t"	"f"	0	"f"	"g"	0.16	0	"-"
"537"	"a"	0.16796992481203	0.0446428571428571	"u"	"g"	"ff"	"ff"	0	"t"	"f"	0	"f"	"g"	0.04	0	"-"
"538"	"b"	0.323308270676692	0.113035714285714	"u"	"g"	"x"	"h"	0.131578947368421	"t"	"f"	0	"t"	"g"	0.34	0	"-"
"539"	"b"	0.308270676691729	0.0625	"u"	"g"	"w"	"bb"	0.0087719298245614	"t"	"f"	0	"t"	"g"	0.0815	0	"-"
"540"	"b"	1	0.196428571428571	"u"	"g"	"?"	"?"	0.0189473684210526	"t"	"f"	0	"f"	"g"	0	0.0034	"-"
"541"	"b"	0.0852631578947369	0.0535714285714286	"y"	"p"	"cc"	"v"	0.0701754385964912	"t"	"f"	0	"t"	"g"	0.05	2e-04	"-"
"542"	"b"	0.43609022556391	0.107142857142857	"u"	"g"	"i"	"bb"	0.0350877192982456	"t"	"f"	0	"f"	"g"	0	0.002	"-"
"543"	"b"	0.0890225563909775	0.357142857142857	"y"	"p"	"k"	"h"	0.0292982456140351	"t"	"f"	0	"t"	"g"	0.07	0	"-"
"544"	"b"	0.339548872180451	0.135357142857143	"u"	"g"	"w"	"v"	0.0408771929824561	"t"	"f"	0	"t"	"g"	0.1	0	"-"
"545"	"b"	0.245563909774436	0.0371428571428571	"y"	"p"	"i"	"bb"	0.0175438596491228	"t"	"t"	0.149253731343284	"t"	"g"	0.066	0.00028	"-"
"546"	"b"	0.458646616541353	0.392857142857143	"y"	"p"	"d"	"v"	0.0526315789473684	"t"	"f"	0	"f"	"s"	0	0	"-"
"547"	"b"	0.14781954887218	0.0164285714285714	"y"	"p"	"w"	"v"	0.0921052631578947	"t"	"t"	0.0895522388059701	"t"	"g"	0.104	0.00347	"-"
"548"	"b"	0.152932330827068	0.0535714285714286	"u"	"g"	"d"	"h"	0.0657894736842105	"t"	"t"	0.0895522388059701	"f"	"g"	0.1	0.00327	"+"
"549"	"b"	0.29203007518797	0.0357142857142857	"u"	"g"	"x"	"v"	0.0263157894736842	"t"	"t"	0.104477611940299	"t"	"g"	0.17	0.04071	"+"
"550"	"b"	0.52	0.428571428571429	"u"	"g"	"m"	"v"	0.56140350877193	"t"	"f"	0	"f"	"s"	0.055	0	"+"
"551"	"b"	0.947368421052632	0.796071428571429	"u"	"g"	"e"	"z"	0.447368421052632	"t"	"t"	0.0149253731343284	"t"	"g"	0	0.00109	"+"
"552"	"b"	0.565112781954887	0.357142857142857	"u"	"g"	"i"	"bb"	0	"t"	"t"	0.164179104477612	"f"	"g"	0	0.01249	"+"
"553"	"b"	0.315789473684211	0.535714285714286	"u"	"g"	"r"	"n"	0.18859649122807	"t"	"t"	0.134328358208955	"t"	"g"	0	0.00134	"+"
"554"	"b"	0.373383458646617	0.119107142857143	"u"	"g"	"w"	"v"	0.140350877192982	"t"	"t"	0.208955223880597	"f"	"g"	0.1915	0.01344	"+"
"555"	"a"	0.130375939849624	0.401785714285714	"y"	"p"	"x"	"h"	0.0263157894736842	"t"	"t"	0.0597014925373134	"f"	"g"	0	0.00321	"+"
"556"	"b"	0.423609022556391	0.015	"u"	"g"	"c"	"h"	0.00736842105263158	"t"	"t"	0.0895522388059701	"f"	"g"	0.11	0.00948	"+"
"557"	"b"	0.238045112781955	0.160714285714286	"u"	"g"	"w"	"v"	0.263157894736842	"t"	"t"	0.0298507462686567	"t"	"g"	0.165	0	"+"
"558"	"a"	0.276992481203008	0.0521428571428571	"u"	"g"	"w"	"v"	0.0380701754385965	"t"	"t"	0.238805970149254	"f"	"g"	0.06	0.02079	"+"
"559"	"b"	0.566466165413534	0.00142857142857143	"u"	"g"	"x"	"h"	0.00140350877192982	"t"	"f"	0	"f"	"g"	0	0.03	"+"
"560"	"a"	0.136541353383459	0.0817857142857143	"u"	"g"	"q"	"h"	0.0803508771929825	"t"	"t"	0.104477611940299	"t"	"g"	0.07	0.02384	"+"
"561"	"a"	0.169172932330827	0.440357142857143	"u"	"g"	"cc"	"h"	0.12280701754386	"t"	"t"	0.0895522388059701	"f"	"g"	0.2	0.00458	"+"
"562"	"b"	0.195488721804511	0.0401785714285714	"u"	"g"	"x"	"h"	0.043859649122807	"t"	"f"	0	"f"	"g"	0	0.05298	"+"
"563"	"b"	0.14406015037594	0.0535714285714286	"u"	"g"	"c"	"h"	0.0496491228070175	"t"	"f"	0	"f"	"g"	0.211	0.002	"+"
"564"	"b"	0.160451127819549	0.440535714285714	"u"	"g"	"q"	"h"	0.0556140350877193	"t"	"f"	0	"t"	"g"	0.06	0	"+"
"565"	"b"	0.427368421052632	0.18	"u"	"g"	"q"	"h"	0.447368421052632	"t"	"f"	0	"t"	"g"	0.046	0	"+"
"566"	"a"	0.106466165413534	0.107142857142857	"u"	"g"	"aa"	"v"	0.00140350877192982	"t"	"f"	0	"f"	"g"	0.05	0	"+"
"567"	"b"	0.140300751879699	0.410714285714286	"u"	"g"	"w"	"h"	0.0745614035087719	"t"	"t"	0.164179104477612	"t"	"g"	0.145	0.00284	"+"
"568"	"a"	0.171729323308271	0.102678571428571	"u"	"g"	"x"	"h"	0.0307017543859649	"t"	"f"	0	"f"	"g"	0.18	0	"+"
"569"	"b"	0.441052631578947	0.0133928571428571	"y"	"p"	"c"	"v"	0.0131578947368421	"t"	"t"	0.119402985074627	"t"	"g"	0.15	0.00162	"+"
"570"	"a"	0.330827067669173	0.0326785714285714	"u"	"g"	"aa"	"v"	0.0263157894736842	"t"	"t"	0.0597014925373134	"f"	"g"	0	0.01583	"+"
"571"	"b"	0.68796992481203	0.0982142857142857	"u"	"g"	"w"	"v"	0.0614035087719298	"t"	"t"	0.0746268656716418	"t"	"g"	0.03	0.00058	"+"
"572"	"b"	0.109022556390977	0.107142857142857	"y"	"p"	"d"	"v"	0.0380701754385965	"t"	"t"	0.119402985074627	"t"	"g"	0.08	1e-05	"+"
"573"	"b"	0.122857142857143	0.0192857142857143	"y"	"p"	"x"	"v"	0.00140350877192982	"t"	"t"	0.0149253731343284	"t"	"g"	0.42	0.00059	"+"
"574"	"a"	0.773233082706767	0.5	"u"	"g"	"ff"	"ff"	0	"t"	"t"	0.164179104477612	"t"	"g"	0	0.014	"+"
"575"	"a"	0.0989473684210526	0.357142857142857	"u"	"g"	"c"	"h"	0.0350877192982456	"t"	"t"	0.0597014925373134	"f"	"g"	0.025	0.01465	"+"
"576"	"b"	0.278195488721804	0.00589285714285714	"y"	"p"	"c"	"h"	0.114035087719298	"t"	"t"	0.0149253731343284	"t"	"g"	0.216	0.08	"+"
"577"	"b"	0.246917293233083	0.0178571428571429	"u"	"g"	"c"	"v"	0.0614035087719298	"t"	"t"	0.164179104477612	"f"	"g"	0.016	0.0054	"+"
"578"	"b"	0.171729323308271	0.214285714285714	"u"	"g"	"c"	"v"	0.0350877192982456	"t"	"t"	0.0447761194029851	"f"	"g"	0	0	"+"
"579"	"b"	0.382255639097744	0.0580357142857143	"u"	"g"	"c"	"v"	0.0526315789473684	"t"	"t"	0.149253731343284	"f"	"g"	0.093	0.047	"+"
"580"	"b"	0.380902255639098	0.214285714285714	"u"	"g"	"m"	"v"	0.0452631578947368	"t"	"t"	0.0746268656716418	"t"	"g"	0.054	0.01097	"+"
"581"	"b"	0.269473684210526	0.0296428571428571	"u"	"g"	"x"	"v"	0.0468421052631579	"t"	"t"	0.119402985074627	"t"	"g"	0.1515	0.0329	"+"
"582"	"b"	0.409774436090226	0.00142857142857143	"u"	"g"	"e"	"v"	0.00140350877192982	"f"	"t"	0.0149253731343284	"f"	"s"	0.28	0	"+"
"583"	"b"	0.522556390977444	0.151785714285714	"u"	"g"	"m"	"v"	0.0043859649122807	"t"	"f"	0	"t"	"g"	0.1125	0	"+"
"584"	"b"	0.284511278195489	0.321428571428571	"y"	"p"	"w"	"h"	0.184210526315789	"t"	"f"	0	"t"	"g"	0.077	0	"+"
"585"	"a"	0.215488721804511	0.535714285714286	"y"	"p"	"e"	"z"	0	"t"	"f"	0	"f"	"g"	0	0.13212	"+"
"586"	"b"	0.897293233082707	0.633928571428571	"u"	"g"	"ff"	"ff"	0	"t"	"f"	0	"t"	"g"	0	0	"+"
"587"	"b"	0.756842105263158	0.714285714285714	"u"	"g"	"x"	"h"	0.614035087719298	"t"	"t"	0.134328358208955	"t"	"g"	0	0.01	"+"
"588"	"b"	0.568872180451128	0.535714285714286	"u"	"g"	"c"	"v"	0.298245614035088	"t"	"t"	0.134328358208955	"f"	"g"	0	0	"+"
"589"	"b"	0.194285714285714	0.0625	"y"	"p"	"c"	"v"	0.0350877192982456	"t"	"t"	0.0746268656716418	"t"	"g"	0.08	0.05777	"+"
"590"	"b"	0.174135338345865	0.0207142857142857	"u"	"g"	"c"	"v"	0.0101754385964912	"t"	"t"	0.104477611940299	"t"	"g"	0.048	0.05124	"+"
"591"	"b"	0.246917293233083	0.232142857142857	"u"	"g"	"cc"	"v"	0.109649122807018	"t"	"t"	0.119402985074627	"f"	"g"	0.165	0.012	"+"
"592"	"b"	0.199248120300752	0.0267857142857143	"u"	"g"	"c"	"h"	0.149122807017544	"t"	"t"	0.0447761194029851	"t"	"g"	0.156	0.0015	"+"
"593"	"b"	0.141654135338346	0	"?"	"?"	"?"	"?"	0	"f"	"f"	0	"f"	"p"	0.092007385524372	0	"+"
"594"	"b"	0.307067669172932	0.1875	"u"	"g"	"w"	"v"	0.00298245614035088	"f"	"f"	0	"t"	"g"	0.145	6e-05	"+"
"595"	"b"	0.374736842105263	0.0075	"u"	"g"	"k"	"v"	0.00298245614035088	"t"	"f"	0	"t"	"g"	0.14	0	"+"
"596"	"b"	0.180451127819549	0.0267857142857143	"u"	"g"	"c"	"bb"	0.0087719298245614	"t"	"f"	0	"f"	"g"	0.1745	0.00023	"+"
"597"	"a"	0.486165413533835	0.107142857142857	"u"	"g"	"c"	"v"	0.0833333333333333	"t"	"t"	0.119402985074627	"t"	"g"	0.198	0.04159	"+"
"598"	"a"	0.116541353383459	0.214285714285714	"u"	"g"	"aa"	"v"	0.087719298245614	"t"	"t"	0.0447761194029851	"f"	"g"	0.04	0.00918	"+"
"599"	"?"	0.095187969924812	0.00446428571428571	"u"	"g"	"q"	"v"	0.0350877192982456	"f"	"t"	0.0149253731343284	"f"	"g"	0.12	0.00768	"+"
"600"	"b"	0.101503759398496	0.08625	"u"	"g"	"c"	"v"	0.0701754385964912	"t"	"t"	0.164179104477612	"t"	"g"	0.1	0.03	"+"
"601"	"a"	0.236842105263158	0.0164285714285714	"u"	"g"	"k"	"v"	0.0189473684210526	"t"	"t"	0.0597014925373134	"f"	"g"	0.19	0.005	"+"
"602"	"?"	0.428571428571429	0.0625	"y"	"p"	"?"	"?"	0	"f"	"f"	0	"t"	"g"	0.075	1e-05	"-"
"603"	"b"	0.241804511278195	0.0446428571428571	"y"	"p"	"k"	"v"	0.0087719298245614	"f"	"f"	0	"f"	"g"	0.112	0	"-"
"604"	"b"	0.095187969924812	0.00892857142857143	"u"	"g"	"q"	"v"	0.0043859649122807	"f"	"f"	0	"f"	"g"	0.1	0	"-"
"605"	"b"	0.145413533834586	0.0208928571428571	"u"	"g"	"c"	"h"	0.00298245614035088	"t"	"f"	0	"f"	"g"	0.09	0	"-"
"606"	"a"	0.238045112781955	0.0625	"y"	"p"	"k"	"v"	0.043859649122807	"f"	"f"	0	"t"	"g"	0.14	0	"-"
"607"	"b"	0.0363909774436091	0.00142857142857143	"u"	"g"	"c"	"v"	0.00140350877192982	"f"	"f"	0	"f"	"g"	0	0	"+"
"608"	"b"	0.279398496240601	0.125	"u"	"g"	"k"	"v"	0.0175438596491228	"f"	"f"	0	"t"	"g"	0.116	0	"-"
"609"	"b"	0.26794242242775	0.00142857142857143	"y"	"p"	"d"	"v"	0.149122807017544	"f"	"f"	0	"t"	"g"	0.23	0	"-"
"610"	"b"	0.512481203007519	0.14875	"u"	"g"	"x"	"bb"	0.00298245614035088	"f"	"f"	0	"t"	"g"	0.26	0	"-"
"611"	"b"	0.093984962406015	0.0446428571428571	"y"	"p"	"k"	"v"	0.0043859649122807	"f"	"f"	0	"f"	"g"	0.07	4e-05	"-"
"612"	"b"	0.20796992481203	0.116071428571429	"y"	"p"	"q"	"h"	0.178421052631579	"f"	"t"	0.0298507462686567	"t"	"g"	0.1845	1e-05	"-"
"613"	"b"	0.12406015037594	0.0282142857142857	"u"	"g"	"w"	"v"	0.0101754385964912	"f"	"t"	0.0149253731343284	"f"	"g"	0.21	0.00283	"-"
"614"	"b"	0.0839097744360902	0.389821428571429	"u"	"g"	"c"	"bb"	0.0205263157894737	"f"	"t"	0.0298507462686567	"t"	"g"	0.1	7e-05	"-"
"615"	"a"	0.369624060150376	0.157678571428571	"u"	"g"	"c"	"v"	0.0043859649122807	"f"	"f"	0	"f"	"g"	0.08	0	"-"
"616"	"b"	0.235639097744361	0.0446428571428571	"u"	"g"	"c"	"h"	0.0087719298245614	"f"	"t"	0.0298507462686567	"t"	"g"	0.2	0.00108	"-"
"617"	"b"	0.134135338345865	0.0267857142857143	"u"	"g"	"i"	"v"	0.0556140350877193	"f"	"t"	0.0149253731343284	"t"	"g"	0.2	9e-05	"-"
"618"	"b"	0.278195488721804	0.5	"y"	"p"	"ff"	"ff"	0	"f"	"t"	0.0298507462686567	"f"	"g"	0.08	1e-05	"-"
"619"	"b"	0.238045112781955	0.169642857142857	"u"	"g"	"m"	"v"	0.0701754385964912	"f"	"t"	0.0149253731343284	"t"	"g"	0.23	0.00068	"-"
"620"	"b"	0.0702255639097745	0.371964285714286	"y"	"p"	"aa"	"v"	0.0043859649122807	"t"	"f"	0	"f"	"g"	0.06	0.00375	"-"
"621"	"b"	0.126616541353383	0.0803571428571429	"u"	"g"	"i"	"v"	0.0043859649122807	"f"	"f"	0	"f"	"g"	0.08	1e-04	"-"
"622"	"b"	0.134135338345865	0.00589285714285714	"u"	"g"	"c"	"j"	0.0789473684210526	"f"	"f"	0	"t"	"s"	0	0	"+"
"623"	"a"	0.177894736842105	0	"?"	"?"	"?"	"?"	0	"f"	"f"	0	"f"	"p"	0.092007385524372	0	"+"
"624"	"b"	0.076390977443609	0	"u"	"g"	"q"	"v"	0.0233333333333333	"f"	"f"	0	"f"	"g"	0.08	1e-05	"-"
"625"	"b"	0.117744360902256	0.0282142857142857	"y"	"p"	"cc"	"v"	0.0233333333333333	"f"	"f"	0	"f"	"g"	0.08	0	"-"
"626"	"b"	0.150375939849624	0.428571428571429	"u"	"g"	"c"	"v"	0.0731578947368421	"f"	"f"	0	"f"	"s"	0.04	0	"-"
"627"	"b"	0.12406015037594	0.279821428571429	"y"	"p"	"i"	"bb"	0.00578947368421053	"f"	"f"	0	"t"	"g"	0.092007385524372	0	"-"
"628"	"b"	0.335789473684211	0.0907142857142857	"u"	"g"	"ff"	"ff"	0	"f"	"f"	0	"f"	"g"	0	0.01	"-"
"629"	"b"	0.233082706766917	0.464285714285714	"u"	"g"	"d"	"h"	0.0175438596491228	"f"	"f"	0	"f"	"g"	0.114	0	"-"
"630"	"a"	0.0876691729323308	0.02375	"u"	"g"	"w"	"v"	0.0584210526315789	"f"	"f"	0	"f"	"g"	0.11	5e-05	"-"
"631"	"a"	0.137894736842105	0.0446428571428571	"u"	"g"	"q"	"v"	0.0087719298245614	"f"	"f"	0	"t"	"g"	0.06	0.00809	"-"
"632"	"a"	0.203007518796992	0.0103571428571429	"u"	"g"	"m"	"h"	0.0043859649122807	"f"	"t"	0.0149253731343284	"t"	"g"	0.136	0.00108	"-"
"633"	"a"	0.37593984962406	0.0535714285714286	"u"	"g"	"ff"	"ff"	0	"f"	"f"	0	"f"	"g"	0.038	0	"-"
"634"	"b"	0.280751879699248	0.0773214285714286	"y"	"p"	"k"	"ff"	0	"f"	"f"	0	"f"	"g"	0.06	0	"-"
"635"	"a"	0.150375939849624	0.0253571428571429	"u"	"g"	"w"	"v"	0.0087719298245614	"f"	"t"	0.0149253731343284	"t"	"g"	0.12	4e-05	"-"
"636"	"b"	0.0664661654135339	0.0878571428571429	"u"	"g"	"c"	"n"	0.0336842105263158	"f"	"t"	0.0298507462686567	"t"	"g"	0.08	0.00587	"-"
"637"	"b"	0.408571428571429	0.0178571428571429	"y"	"p"	"m"	"v"	0.0175438596491228	"f"	"f"	0	"t"	"g"	0.065	0	"-"
"638"	"b"	0.0864661654135338	0.342321428571429	"u"	"g"	"aa"	"v"	0.027719298245614	"f"	"f"	0	"f"	"g"	0.04	0.0035	"-"
"639"	"b"	0.223007518796992	0.129464285714286	"u"	"g"	"aa"	"v"	0.0087719298245614	"f"	"f"	0	"t"	"g"	0.05	0	"-"
"640"	"b"	0.328270676691729	0.0267857142857143	"u"	"g"	"k"	"v"	0.0526315789473684	"f"	"f"	0	"t"	"g"	0.1155	0	"-"
"641"	"b"	0.307067669172932	0.0982142857142857	"u"	"g"	"i"	"bb"	0.087719298245614	"f"	"f"	0	"t"	"g"	0.116	0.002	"-"
"642"	"?"	0.29203007518797	0.0803571428571429	"y"	"p"	"cc"	"v"	0.12280701754386	"f"	"f"	0	"t"	"g"	0.1	0.00141	"-"
"643"	"b"	0.26812030075188	0.0267857142857143	"y"	"p"	"aa"	"v"	0.12280701754386	"f"	"f"	0	"t"	"g"	0.16	0	"-"
"644"	"a"	0.582706766917293	0.25	"u"	"g"	"aa"	"h"	0.105263157894737	"f"	"f"	0	"f"	"g"	0	0	"-"
"645"	"b"	0.337142857142857	0.015	"y"	"p"	"w"	"v"	0.0101754385964912	"f"	"f"	0	"t"	"g"	0.1545	2e-05	"-"
"646"	"b"	0.354586466165414	0.0951785714285714	"u"	"g"	"cc"	"v"	0.00578947368421053	"f"	"f"	0	"t"	"g"	0	0.00501	"-"
"647"	"a"	0.106466165413534	0.303571428571429	"u"	"g"	"c"	"v"	0.00578947368421053	"f"	"f"	0	"f"	"g"	0	0.00351	"-"
"648"	"b"	0.155338345864662	0.321428571428571	"u"	"g"	"aa"	"v"	0.0087719298245614	"f"	"f"	0	"t"	"g"	0	0	"-"
"649"	"b"	0.177894736842105	0.0119642857142857	"u"	"g"	"k"	"h"	0.12280701754386	"f"	"f"	0	"t"	"g"	0.17	0	"-"
"650"	"a"	0.322105263157895	0.133928571428571	"u"	"g"	"ff"	"ff"	0	"f"	"t"	0.0895522388059701	"f"	"g"	0	0.002	"-"
"651"	"b"	0.516240601503759	0.133928571428571	"u"	"g"	"i"	"bb"	0.0350877192982456	"f"	"f"	0	"f"	"g"	0.05	2e-05	"-"
"652"	"a"	0.0312781954887218	0.272321428571429	"u"	"g"	"q"	"v"	0.0043859649122807	"f"	"t"	0.0149253731343284	"t"	"g"	0	0.0016	"-"
"653"	"a"	0.131578947368421	0.0148214285714286	"u"	"g"	"i"	"v"	0.0117543859649123	"f"	"f"	0	"t"	"s"	0.072	0	"-"
"654"	"b"	0.116541353383459	0.410714285714286	"u"	"g"	"i"	"v"	0.0175438596491228	"t"	"f"	0	"t"	"g"	0.05	0.00068	"-"
"655"	"a"	0.14781954887218	0.0296428571428571	"u"	"g"	"q"	"v"	0.0145614035087719	"f"	"t"	0.0149253731343284	"t"	"g"	0.1	0.00011	"-"
"656"	"a"	0.110225563909774	0.178571428571429	"y"	"p"	"ff"	"ff"	0	"f"	"f"	0	"f"	"g"	0	0	"-"
"657"	"b"	0.179248120300752	0.116071428571429	"u"	"g"	"c"	"h"	0.0803508771929825	"f"	"t"	0.0149253731343284	"t"	"g"	0.208	0.00021	"-"
"658"	"a"	0.378496240601504	0.0594642857142857	"u"	"g"	"aa"	"v"	0.0087719298245614	"f"	"f"	0	"f"	"g"	0	0.0039	"-"
"659"	"a"	0.0300751879699248	0.0133928571428571	"u"	"g"	"c"	"v"	0.0350877192982456	"f"	"f"	0	"f"	"g"	0.06	0.00018	"-"
"660"	"a"	0.223007518796992	0.133928571428571	"u"	"g"	"c"	"v"	0.0087719298245614	"f"	"t"	0.0149253731343284	"t"	"g"	0.02	0.00154	"-"
"661"	"b"	0.12781954887218	0.321428571428571	"u"	"g"	"aa"	"v"	0.00298245614035088	"f"	"f"	0	"f"	"g"	0	0	"-"
"662"	"b"	0.241804511278195	0.125	"u"	"g"	"c"	"v"	0.00578947368421053	"f"	"f"	0	"f"	"g"	0.108	0	"-"
"663"	"a"	0.146616541353383	0.0535714285714286	"u"	"g"	"w"	"v"	0.0307017543859649	"f"	"f"	0	"t"	"g"	0.08	0	"-"
"664"	"b"	0.275639097744361	0.142857142857143	"y"	"p"	"cc"	"v"	0.0526315789473684	"f"	"f"	0	"t"	"g"	0.06	0	"-"
"665"	"b"	0.260601503759398	0.0535714285714286	"y"	"p"	"w"	"v"	0.00140350877192982	"f"	"f"	0	"f"	"s"	0.08	0	"-"
"666"	"b"	0.27187969924812	0.00142857142857143	"y"	"p"	"m"	"v"	0.00140350877192982	"f"	"f"	0	"f"	"g"	0	0	"-"
"667"	"a"	0.120300751879699	0.419642857142857	"u"	"g"	"c"	"v"	0.0087719298245614	"f"	"f"	0	"t"	"g"	0.09	0	"-"
"668"	"a"	0.0627067669172933	0.0192857142857143	"u"	"g"	"c"	"v"	0.0614035087719298	"f"	"t"	0.0149253731343284	"t"	"g"	0.04	5e-05	"-"
"669"	"b"	0.249323308270677	0.0178571428571429	"u"	"g"	"d"	"h"	0.00298245614035088	"f"	"f"	0	"t"	"s"	0.126	0	"-"
"670"	"b"	0.572631578947368	0.0728571428571429	"y"	"p"	"ff"	"ff"	0.0526315789473684	"f"	"f"	0	"f"	"g"	0.06	1e-05	"-"
"671"	"b"	0.502556390977444	0.208392857142857	"u"	"g"	"w"	"v"	0.192982456140351	"f"	"f"	0	"f"	"g"	0.2325	0.0015	"-"
"672"	"b"	0.181654135338346	0.458392857142857	"u"	"g"	"cc"	"v"	0.0175438596491228	"f"	"f"	0	"f"	"g"	0	2e-05	"-"
"673"	"a"	0.548872180451128	0.0298214285714286	"u"	"g"	"aa"	"v"	0.0175438596491228	"f"	"f"	0	"t"	"g"	0.12	0.00117	"-"
"674"	"?"	0.236842105263158	0.0714285714285714	"y"	"p"	"e"	"h"	0.0701754385964912	"f"	"f"	0	"f"	"g"	0.128	0.00017	"-"
"675"	"a"	0.354586466165414	0.0892857142857143	"u"	"g"	"i"	"h"	0.00736842105263158	"f"	"f"	0	"f"	"g"	0.13	0.00246	"-"
"676"	"a"	0.418496240601504	0.0371428571428571	"u"	"g"	"aa"	"v"	0.0233333333333333	"f"	"f"	0	"f"	"g"	0.12	0.00237	"-"
"677"	"a"	0.253082706766917	0.380892857142857	"u"	"g"	"q"	"h"	0.00298245614035088	"f"	"t"	0.17910447761194	"t"	"g"	0.0645	3e-05	"-"
"678"	"b"	0.0852631578947369	0.258928571428571	"u"	"g"	"m"	"v"	0.00140350877192982	"f"	"t"	0.0149253731343284	"f"	"g"	0.05	1e-05	"-"
"679"	"a"	0.0627067669172933	0.364642857142857	"u"	"g"	"ff"	"ff"	0	"f"	"f"	0	"f"	"g"	0	5e-04	"-"
"680"	"a"	0.095187969924812	0.0446428571428571	"u"	"g"	"c"	"v"	0	"f"	"f"	0	"f"	"g"	0	0	"-"
"681"	"b"	0.0864661654135338	0.0103571428571429	"u"	"g"	"k"	"v"	0.0101754385964912	"f"	"f"	0	"f"	"g"	0.14	0.00364	"-"
"682"	"b"	0.211729323308271	0.0357142857142857	"y"	"p"	"d"	"h"	0.105263157894737	"f"	"f"	0	"f"	"g"	0.088	0.00537	"-"
"683"	"b"	0.0500751879699248	0.1175	"u"	"g"	"i"	"v"	0.0117543859649123	"f"	"f"	0	"t"	"g"	0.07	2e-05	"-"
"684"	"b"	0.340902255639098	0.0267857142857143	"y"	"p"	"d"	"v"	0.0205263157894737	"f"	"f"	0	"f"	"g"	0.12	3e-05	"-"
"685"	"b"	0.403458646616541	0.1175	"u"	"g"	"m"	"v"	0.12280701754386	"f"	"f"	0	"t"	"s"	0.2	0	"-"
"686"	"b"	0.110225563909774	0.360178571428571	"y"	"p"	"e"	"h"	0.043859649122807	"f"	"f"	0	"f"	"g"	0.13	0	"-"
"687"	"a"	0.134135338345865	0.0267857142857143	"u"	"g"	"c"	"v"	0.0701754385964912	"f"	"t"	0.0298507462686567	"t"	"g"	0.1	0.00394	"-"
"688"	"a"	0.172932330827068	0.482142857142857	"y"	"p"	"ff"	"ff"	0.0701754385964912	"f"	"t"	0.0149253731343284	"t"	"g"	0.1	1e-05	"-"
